"","yearmonth","year","month","pagePath","source","Medium","userType","deviceCategory","entrances","pageviews","exits","timeOnPage","uniquePageviews","users"
"817",201112,2011,12,"/aplicaciones-programas-gratuito-todas-necesidades-lista-software-libre/","google","organic","New Visitor","desktop",1,1,1,0,1,1
"818",201112,2011,12,"/archivo/derecho/propiedad-intelectual/","google","organic","New Visitor","desktop",0,1,1,0,1,1
"819",201112,2011,12,"/archivo/internet/diseno/","google","cpc","New Visitor","desktop",0,1,1,0,1,1
"820",201112,2011,12,"/como-crear-una-plantilla-php-desde-cero/","(direct)","(none)","New Visitor","desktop",1,1,1,0,1,1
"821",201112,2011,12,"/como-crear-una-plantilla-php-desde-cero/","google","organic","New Visitor","desktop",18,19,17,1603,18,18
"822",201112,2011,12,"/como-crear-una-plantilla-php-desde-cero/","google","organic","Returning Visitor","desktop",1,1,1,0,1,1
"823",201112,2011,12,"/como-crear-una-plantilla-php-desde-cero/","google.com.ar","referral","New Visitor","desktop",1,1,1,0,1,1
"824",201112,2011,12,"/conoce-palos-flamenco-tu-movil/","google","organic","New Visitor","desktop",1,1,1,0,1,1
"825",201112,2011,12,"/contacto/","es.linkedin.com","referral","New Visitor","desktop",0,1,0,12,1,1
"826",201112,2011,12,"/customiza-tu-backend-de-wordpress/","google","organic","New Visitor","desktop",1,1,1,0,1,1
"827",201112,2011,12,"/dos-tarjetas-sim-un-movil-revolucion-por-llegar/","google","organic","New Visitor","desktop",5,5,5,0,5,5
"828",201112,2011,12,"/el-nuevo-decreto-de-medidas-anticrisis-¿que-medidas-contempla/","google","organic","New Visitor","desktop",1,1,1,0,1,1
"829",201112,2011,12,"/etiquetas/social-media/","search","organic","New Visitor","desktop",1,2,1,3,2,2
"830",201112,2011,12,"/etiquetas/torrent/","google","organic","New Visitor","desktop",1,1,1,0,1,1
"831",201112,2011,12,"/excelentes-tecnicas-de-css3-listas-para-utilizar/","google","organic","New Visitor","desktop",1,2,2,0,2,2
"832",201112,2011,12,"/excelentes-tecnicas-de-css3-listas-para-utilizar/","google","organic","Returning Visitor","desktop",4,4,4,0,4,1
"833",201112,2011,12,"/patentes-tambien-aplican-musica/","google","organic","New Visitor","desktop",2,2,1,1629,2,2
"834",201112,2011,12,"/publicidad-susurra-tu-cerebro/","linkedin.com","referral","New Visitor","desktop",0,1,1,0,1,1
"835",201112,2011,12,"/radiohead-regalo-in-rainbows-ahora-no-puedes-compartir/","google","organic","New Visitor","desktop",1,1,1,0,1,1
"836",201112,2011,12,"/revista-science-premia-mit-open-course-ware/","google","organic","New Visitor","desktop",1,1,1,0,1,1
"837",201112,2011,12,"/tenerife-punto-acceso-internet-entre-america-europa/","google","organic","New Visitor","desktop",1,1,1,0,1,1
"838",201112,2011,12,"/teoria-juegos-explica-viralidad-redes-sociales/","google","organic","New Visitor","desktop",2,2,2,0,2,2
"839",201112,2011,12,"/videotutoriales-de-jquery/","google","organic","New Visitor","desktop",1,2,1,23,2,2
"840",201201,2012,1,"/","(direct)","(none)","New Visitor","desktop",4,6,3,571,4,4
"841",201201,2012,1,"/","(direct)","(none)","Returning Visitor","desktop",2,5,2,114,2,1
"842",201201,2012,1,"/","google","organic","New Visitor","desktop",2,4,2,4,2,2
"843",201201,2012,1,"/","linkedin.com","referral","New Visitor","desktop",2,3,1,17,2,2
"844",201201,2012,1,"/","www.rock.to/VeryProfitForex","referral","Returning Visitor","desktop",5,5,5,0,5,5
"845",201201,2012,1,"/acerca-de/","(direct)","(none)","New Visitor","desktop",0,2,0,8,1,1
"846",201201,2012,1,"/aplicaciones-programas-gratuito-todas-necesidades-lista-software-libre/","google","cpc","New Visitor","desktop",1,8,1,31,1,1
"847",201201,2012,1,"/aplicaciones-programas-gratuito-todas-necesidades-lista-software-libre/","google","cpc","New Visitor","mobile",4,4,4,0,4,4
"848",201201,2012,1,"/aplicaciones-programas-gratuito-todas-necesidades-lista-software-libre/","google","cpc","Returning Visitor","mobile",2,2,2,0,2,1
"849",201201,2012,1,"/aplicaciones-programas-gratuito-todas-necesidades-lista-software-libre/","google","organic","New Visitor","desktop",1,4,1,42,1,1
"850",201201,2012,1,"/aplicaciones-programas-gratuito-todas-necesidades-lista-software-libre/","linkedin.com","referral","New Visitor","desktop",0,2,1,0,1,1
"851",201201,2012,1,"/archivo/otros/musica/","(direct)","(none)","New Visitor","desktop",0,2,0,7,1,1
"852",201201,2012,1,"/como-crear-una-plantilla-php-desde-cero/","google","organic","New Visitor","desktop",23,77,23,1107,23,22
"853",201201,2012,1,"/como-crear-una-plantilla-php-desde-cero/","google","organic","New Visitor","mobile",1,1,1,0,1,1
"854",201201,2012,1,"/como-crear-una-plantilla-php-desde-cero/","google","organic","Returning Visitor","desktop",1,2,1,0,1,1
"855",201201,2012,1,"/como-crear-una-plantilla-php-desde-cero/","google.com.pe","referral","New Visitor","desktop",1,2,1,1,1,1
"856",201201,2012,1,"/dos-tarjetas-sim-un-movil-revolucion-por-llegar/","conversaciones.nokia.com","referral","New Visitor","desktop",1,2,1,4,1,1
"857",201201,2012,1,"/dos-tarjetas-sim-un-movil-revolucion-por-llegar/","google","organic","New Visitor","desktop",2,10,2,29,2,2
"858",201201,2012,1,"/etiquetas/economia/","google","organic","New Visitor","desktop",1,2,1,1,1,1
"859",201201,2012,1,"/etiquetas/hojas-de-calculo/","bing","organic","New Visitor","desktop",1,4,1,64,1,1
"860",201201,2012,1,"/etiquetas/socialismo/","google","organic","New Visitor","desktop",1,2,1,1,1,1
"861",201201,2012,1,"/excelentes-tecnicas-de-css3-listas-para-utilizar/","google","organic","New Visitor","desktop",3,12,3,374,3,3
"862",201201,2012,1,"/excelentes-tecnicas-de-css3-listas-para-utilizar/","google","organic","Returning Visitor","desktop",2,6,2,8,2,1
"863",201201,2012,1,"/patentes-tambien-aplican-musica/","google","organic","New Visitor","tablet",1,2,1,1,1,1
"864",201201,2012,1,"/radiohead-regalo-in-rainbows-ahora-no-puedes-compartir/","(direct)","(none)","New Visitor","desktop",0,2,1,0,1,1
"865",201201,2012,1,"/suscribete/","google","organic","New Visitor","desktop",1,2,1,5,1,1
"866",201201,2012,1,"/tenerife-punto-acceso-internet-entre-america-europa/","google","organic","New Visitor","desktop",3,8,3,11,3,3
"867",201201,2012,1,"/teoria-juegos-explica-viralidad-redes-sociales/","google","organic","New Visitor","desktop",1,6,1,9,1,1
"868",201201,2012,1,"/videotutoriales-de-jquery/","google","organic","New Visitor","desktop",1,2,1,0,1,1
"869",201202,2012,2,"/","(direct)","(none)","New Visitor","desktop",1,2,1,0,1,1
"870",201202,2012,2,"/","(direct)","(none)","New Visitor","mobile",3,4,2,30,3,3
"871",201202,2012,2,"/","(direct)","(none)","New Visitor","tablet",1,2,1,0,1,1
"872",201202,2012,2,"/","(direct)","(none)","Returning Visitor","desktop",1,2,1,0,1,1
"873",201202,2012,2,"/","google","organic","New Visitor","desktop",2,6,2,117,4,3
"874",201202,2012,2,"/aplicaciones-programas-gratuito-todas-necesidades-lista-software-libre/","(direct)","(none)","New Visitor","mobile",0,1,1,0,1,1
"875",201202,2012,2,"/aplicaciones-programas-gratuito-todas-necesidades-lista-software-libre/","google","cpc","New Visitor","mobile",1,1,1,0,1,1
"876",201202,2012,2,"/archivo/derecho/","google","organic","New Visitor","desktop",1,2,1,17,1,1
"877",201202,2012,2,"/archivo/soluciones/","google","organic","New Visitor","desktop",0,2,0,26,1,1
"878",201202,2012,2,"/como-crear-una-plantilla-php-desde-cero/","babylon","organic","New Visitor","desktop",1,6,1,25,1,1
"879",201202,2012,2,"/como-crear-una-plantilla-php-desde-cero/","google","organic","New Visitor","desktop",28,86,28,714,28,28
"880",201202,2012,2,"/configura-feedburner-con-tu-propio-dominio/","google","organic","New Visitor","desktop",1,4,1,10,1,1
"881",201202,2012,2,"/etiquetas/capitalismo/","google","organic","New Visitor","desktop",1,4,1,36,1,1
"882",201202,2012,2,"/etiquetas/comunicacion/","google","organic","New Visitor","desktop",2,3,2,1,2,2
"883",201202,2012,2,"/etiquetas/consumidores/","bing","organic","New Visitor","desktop",1,2,1,1,1,1
"884",201202,2012,2,"/etiquetas/facebook/","google","organic","New Visitor","desktop",1,2,1,1,1,1
"885",201202,2012,2,"/etiquetas/redes-sociales/","google","organic","New Visitor","desktop",1,2,1,22,1,1
"886",201202,2012,2,"/excelentes-tecnicas-de-css3-listas-para-utilizar/","google","organic","New Visitor","desktop",3,8,3,16,3,3
"887",201202,2012,2,"/http://www.encortosabemejor.com/","google","organic","New Visitor","desktop",0,2,0,1,2,2
"888",201202,2012,2,"/publicidad-susurra-tu-cerebro/","google","organic","New Visitor","desktop",0,2,0,21,1,1
"889",201202,2012,2,"/radiohead-regalo-in-rainbows-ahora-no-puedes-compartir/","google","organic","New Visitor","desktop",1,4,1,18,1,1
"890",201203,2012,3,"/","(direct)","(none)","New Visitor","mobile",1,1,0,253,1,1
"891",201203,2012,3,"/","google","cpc","New Visitor","desktop",0,2,0,29,1,1
"892",201203,2012,3,"/","google","organic","New Visitor","desktop",1,2,1,1,1,1
"893",201203,2012,3,"/","www.rock.to/VeryProfitForex","referral","Returning Visitor","desktop",2,2,2,0,2,2
"894",201203,2012,3,"/404.html","(direct)","(none)","New Visitor","mobile",0,1,1,0,1,1
"895",201203,2012,3,"/aplicaciones-programas-gratuito-todas-necesidades-lista-software-libre/","google","cpc","New Visitor","desktop",1,4,1,18,1,1
"896",201203,2012,3,"/archivo/economia/","google","organic","New Visitor","desktop",1,2,1,1,1,1
"897",201203,2012,3,"/como-crear-una-plantilla-php-desde-cero/","(direct)","(none)","New Visitor","desktop",1,2,1,21,1,1
"898",201203,2012,3,"/como-crear-una-plantilla-php-desde-cero/","(direct)","(none)","Returning Visitor","desktop",1,6,1,1431,1,1
"899",201203,2012,3,"/como-crear-una-plantilla-php-desde-cero/","google","organic","New Visitor","desktop",29,87,29,3304,29,29
"900",201203,2012,3,"/como-crear-una-plantilla-php-desde-cero/","google","organic","Returning Visitor","desktop",4,12,4,41,4,4
"901",201203,2012,3,"/elige-los-mejores-colores-para-tu-web/","google","organic","New Visitor","desktop",1,2,1,2,1,1
"902",201203,2012,3,"/etiquetas/comunicacion/","(direct)","(none)","New Visitor","desktop",1,2,1,2,1,1
"903",201203,2012,3,"/etiquetas/hojas-de-calculo/","yahoo","organic","New Visitor","desktop",1,2,1,1,1,1
"904",201203,2012,3,"/etiquetas/marketing/","google","organic","New Visitor","desktop",1,2,1,10,1,1
"905",201203,2012,3,"/etiquetas/propiedad-industrial/","google","organic","New Visitor","desktop",1,2,1,2,1,1
"906",201203,2012,3,"/etiquetas/propiedad-intelectual/","google","organic","New Visitor","desktop",2,4,2,4,2,2
"907",201203,2012,3,"/etiquetas/wordpress/","google","organic","New Visitor","desktop",1,2,1,1,1,1
"908",201203,2012,3,"/patentes-tambien-aplican-musica/","google","organic","New Visitor","desktop",1,4,1,69,1,1
"909",201203,2012,3,"/teoria-juegos-explica-viralidad-redes-sociales/","google","organic","New Visitor","desktop",2,8,2,219,2,2
"910",201204,2012,4,"/","(direct)","(none)","New Visitor","desktop",2,10,2,23,2,2
"911",201204,2012,4,"/","google","organic","New Visitor","desktop",0,2,1,0,1,1
"912",201204,2012,4,"/","linkedin.com","referral","New Visitor","desktop",3,8,3,72,3,3
"913",201204,2012,4,"/","plus.url.google.com","referral","New Visitor","desktop",1,2,0,72,1,1
"914",201204,2012,4,"/aplicaciones-programas-gratuito-todas-necesidades-lista-software-libre/","(direct)","(none)","New Visitor","desktop",0,2,0,11,1,1
"915",201204,2012,4,"/aplicaciones-programas-gratuito-todas-necesidades-lista-software-libre/","google","cpc","New Visitor","mobile",2,2,2,0,2,2
"916",201204,2012,4,"/archivo/derecho/","google","organic","New Visitor","desktop",1,2,1,1,1,1
"917",201204,2012,4,"/como-crear-una-plantilla-php-desde-cero/","(direct)","(none)","New Visitor","desktop",4,18,4,306,4,4
"918",201204,2012,4,"/como-crear-una-plantilla-php-desde-cero/","google","organic","New Visitor","desktop",29,92,28,1637,29,29
"919",201204,2012,4,"/como-crear-una-plantilla-php-desde-cero/","google","organic","Returning Visitor","desktop",2,4,2,27,2,1
"920",201204,2012,4,"/comunidad/","(direct)","(none)","New Visitor","desktop",0,2,0,9,1,1
"921",201204,2012,4,"/conoce-palos-flamenco-tu-movil/","linkedin.com","referral","New Visitor","desktop",0,2,0,17,1,1
"922",201204,2012,4,"/conoce-palos-flamenco-tu-movil/","plus.url.google.com","referral","New Visitor","desktop",0,2,1,0,1,1
"923",201204,2012,4,"/excelentes-tecnicas-de-css3-listas-para-utilizar/","google","organic","New Visitor","desktop",1,2,1,1,1,1
"924",201204,2012,4,"/oportunidades-en-zonas-libres-de-patentes/","linkedin.com","referral","New Visitor","desktop",0,2,0,39,1,1
"925",201204,2012,4,"/teoria-juegos-explica-viralidad-redes-sociales/","(direct)","(none)","New Visitor","desktop",0,2,0,3,1,1
"926",201205,2012,5,"/","(direct)","(none)","New Visitor","desktop",1,2,1,0,1,1
"927",201205,2012,5,"/","(direct)","(none)","Returning Visitor","desktop",1,2,1,1,1,1
"928",201205,2012,5,"/","es.linkedin.com","referral","New Visitor","desktop",1,2,1,1,1,1
"929",201205,2012,5,"/","google","organic","New Visitor","desktop",0,2,1,1,1,1
"930",201205,2012,5,"/","www.tinyurl.com/BuyFacebookShares","referral","Returning Visitor","desktop",6,6,6,0,6,6
"931",201205,2012,5,"/archivo/internet/programacion/","google","organic","New Visitor","desktop",0,2,0,12,1,1
"932",201205,2012,5,"/como-crear-una-plantilla-php-desde-cero/","google","organic","New Visitor","desktop",29,86,28,2609,29,29
"933",201205,2012,5,"/como-crear-una-plantilla-php-desde-cero/","google","organic","New Visitor","mobile",1,2,1,66,1,1
"934",201205,2012,5,"/page/2/","(direct)","(none)","New Visitor","desktop",1,2,1,1,1,1
"935",201205,2012,5,"/page/3/","google","organic","New Visitor","desktop",1,2,1,1,1,1
"936",201205,2012,5,"/search","google","organic","New Visitor","desktop",2,4,2,1,2,2
"937",201205,2012,5,"/teoria-juegos-explica-viralidad-redes-sociales/","google","organic","New Visitor","desktop",2,5,2,10,2,2
"938",201206,2012,6,"/","(direct)","(none)","New Visitor","desktop",2,4,1,37,2,2
"939",201206,2012,6,"/","es.linkedin.com","referral","New Visitor","desktop",2,4,0,121,2,2
"940",201206,2012,6,"/","google","organic","New Visitor","desktop",1,2,1,0,1,1
"941",201206,2012,6,"/","proteanstrategy.com","referral","New Visitor","desktop",2,2,2,0,2,2
"942",201206,2012,6,"/","www.proteanstrategy.com","referral","New Visitor","desktop",1,1,1,0,1,1
"943",201206,2012,6,"/","www.tinyurl.com/BuyFacebookShares","referral","Returning Visitor","desktop",2,2,2,0,2,2
"944",201206,2012,6,"/acerca-de/","es.linkedin.com","referral","New Visitor","desktop",0,2,1,0,1,1
"945",201206,2012,6,"/archivo/derecho/","es.linkedin.com","referral","New Visitor","desktop",0,2,1,1,1,1
"946",201206,2012,6,"/archivo/economia/","(direct)","(none)","New Visitor","desktop",0,2,1,0,1,1
"947",201206,2012,6,"/como-crear-una-plantilla-php-desde-cero/","google","organic","New Visitor","desktop",21,60,21,1196,21,21
"948",201206,2012,6,"/etiquetas/comunicacion/","babylon","organic","New Visitor","desktop",1,2,1,1,1,1
"949",201206,2012,6,"/teoria-juegos-explica-viralidad-redes-sociales/","google","organic","New Visitor","desktop",5,16,5,1110,5,5
"950",201206,2012,6,"/teoria-juegos-explica-viralidad-redes-sociales/","google","organic","Returning Visitor","desktop",1,2,1,0,1,1
"951",201207,2012,7,"/","(direct)","(none)","New Visitor","desktop",4,10,2,32,4,4
"952",201207,2012,7,"/","(direct)","(none)","New Visitor","mobile",1,1,1,0,1,1
"953",201207,2012,7,"/","(direct)","(none)","New Visitor","tablet",1,2,1,0,1,1
"954",201207,2012,7,"/","(direct)","(none)","Returning Visitor","desktop",1,2,1,0,1,1
"955",201207,2012,7,"/","google","organic","New Visitor","desktop",1,2,1,3,1,1
"956",201207,2012,7,"/acerca-de/","(direct)","(none)","New Visitor","desktop",0,2,1,0,1,1
"957",201207,2012,7,"/aplicaciones-programas-gratuito-todas-necesidades-lista-software-libre/","(direct)","(none)","New Visitor","desktop",0,2,0,6,1,1
"958",201207,2012,7,"/archivo/internet/social-media/","(direct)","(none)","New Visitor","desktop",0,2,1,0,1,1
"959",201207,2012,7,"/como-crear-una-plantilla-php-desde-cero/","(direct)","(none)","New Visitor","desktop",2,4,2,100,2,2
"960",201207,2012,7,"/como-crear-una-plantilla-php-desde-cero/","google","organic","New Visitor","desktop",16,48,15,771,16,16
"961",201207,2012,7,"/contacto/","(direct)","(none)","New Visitor","desktop",0,2,0,3,1,1
"962",201207,2012,7,"/online-spreadsheets-editgrid/","google","organic","New Visitor","desktop",0,2,1,1,1,1
"963",201207,2012,7,"/teoria-juegos-explica-viralidad-redes-sociales/","(direct)","(none)","New Visitor","desktop",0,2,0,7,1,1
"964",201207,2012,7,"/teoria-juegos-explica-viralidad-redes-sociales/","google","organic","New Visitor","desktop",3,10,3,95,3,3
"965",201207,2012,7,"/teoria-juegos-explica-viralidad-redes-sociales/","google","organic","Returning Visitor","desktop",1,2,1,2,1,1
"966",201208,2012,8,"/","(direct)","(none)","New Visitor","desktop",2,5,2,8,3,2
"967",201208,2012,8,"/","(direct)","(none)","Returning Visitor","desktop",1,2,0,1645,1,1
"968",201208,2012,8,"/","google","organic","Returning Visitor","desktop",1,14,1,32,2,1
"969",201208,2012,8,"/10-tutoriales-de-photoshop-en-youtube/","google","organic","New Visitor","desktop",1,2,1,0,1,1
"970",201208,2012,8,"/acerca-de/","google","organic","Returning Visitor","desktop",0,2,0,3,1,1
"971",201208,2012,8,"/aplicaciones-programas-gratuito-todas-necesidades-lista-software-libre/","google","organic","Returning Visitor","desktop",0,12,1,129,1,1
"972",201208,2012,8,"/archivo/derecho/","google","organic","Returning Visitor","desktop",0,2,0,3,1,1
"973",201208,2012,8,"/como-crear-una-plantilla-php-desde-cero/","google","organic","New Visitor","desktop",11,30,11,1574,11,11
"974",201208,2012,8,"/como-crear-una-plantilla-php-desde-cero/","google","organic","New Visitor","mobile",1,1,1,0,1,1
"975",201208,2012,8,"/como-crear-una-plantilla-php-desde-cero/","google","organic","Returning Visitor","desktop",1,2,0,31,1,1
"976",201208,2012,8,"/comunidad/","google","organic","Returning Visitor","desktop",0,2,0,6,1,1
"977",201208,2012,8,"/demandas-empresas-telecomunicaciones-telecos/","(direct)","(none)","Returning Visitor","desktop",0,2,1,0,1,1
"978",201208,2012,8,"/demandas-empresas-telecomunicaciones-telecos/","google","organic","Returning Visitor","desktop",0,6,0,324,1,1
"979",201208,2012,8,"/dos-tarjetas-sim-un-movil-revolucion-por-llegar/","google","organic","Returning Visitor","desktop",0,2,0,5,1,1
"980",201208,2012,8,"/el-ceo-de-google-nos-dice-que-no-estamos-preparados-para-la-revolucion-tecnologica/","google","organic","Returning Visitor","desktop",0,2,0,72,1,1
"981",201208,2012,8,"/http://www.encortosabemejor.com/","(direct)","(none)","New Visitor","desktop",0,1,0,0,1,1
"982",201208,2012,8,"/patentes-tambien-aplican-musica/","google","organic","Returning Visitor","desktop",0,2,0,314,1,1
"983",201208,2012,8,"/teoria-juegos-explica-viralidad-redes-sociales/","google","organic","New Visitor","desktop",1,2,1,1,1,1
"984",201209,2012,9,"/","(direct)","(none)","New Visitor","mobile",1,1,1,0,1,1
"985",201209,2012,9,"/","es.linkedin.com","referral","New Visitor","mobile",1,1,0,16,1,1
"986",201209,2012,9,"/","google","organic","New Visitor","desktop",1,2,1,0,1,1
"987",201209,2012,9,"/","yahoo","organic","New Visitor","desktop",0,2,1,0,1,1
"988",201209,2012,9,"/aplicaciones-programas-gratuito-todas-necesidades-lista-software-libre/","yahoo","organic","New Visitor","desktop",0,2,0,12,1,1
"989",201209,2012,9,"/como-crear-una-plantilla-php-desde-cero/","google","organic","New Visitor","desktop",20,48,20,750,20,20
"990",201209,2012,9,"/conoce-palos-flamenco-tu-movil/","es.linkedin.com","referral","New Visitor","mobile",0,1,1,0,1,1
"991",201209,2012,9,"/dos-tarjetas-sim-un-movil-revolucion-por-llegar/","bing","organic","New Visitor","desktop",1,2,1,0,1,1
"992",201209,2012,9,"/dos-tarjetas-sim-un-movil-revolucion-por-llegar/","conversaciones.nokia.com","referral","New Visitor","desktop",1,2,1,2,1,1
"993",201209,2012,9,"/etiquetas/hojas-de-calculo/","yahoo","organic","New Visitor","desktop",1,4,0,18,1,1
"994",201209,2012,9,"/radiohead-regalo-in-rainbows-ahora-no-puedes-compartir/","(direct)","(none)","New Visitor","desktop",1,2,1,3,1,1
"995",201209,2012,9,"/revista-science-premia-mit-open-course-ware/","ask","organic","New Visitor","desktop",1,2,1,1,1,1
"996",201209,2012,9,"/revista-science-premia-mit-open-course-ware/","ask","organic","Returning Visitor","desktop",1,4,1,245,1,1
"997",201210,2012,10,"/","(direct)","(none)","New Visitor","tablet",1,4,1,45,1,1
"998",201210,2012,10,"/","linkedin.com","referral","New Visitor","desktop",2,4,1,30,2,2
"999",201210,2012,10,"/aplicaciones-programas-gratuito-todas-necesidades-lista-software-libre/","google","cpc","New Visitor","desktop",1,4,1,153,1,1
"1000",201210,2012,10,"/como-crear-una-plantilla-php-desde-cero/","(direct)","(none)","New Visitor","desktop",1,2,1,1,1,1
"1001",201210,2012,10,"/como-crear-una-plantilla-php-desde-cero/","google","organic","New Visitor","desktop",35,88,35,1042,35,35
"1002",201210,2012,10,"/como-crear-una-plantilla-php-desde-cero/","google","organic","New Visitor","tablet",1,2,1,0,1,1
"1003",201210,2012,10,"/como-crear-una-plantilla-php-desde-cero/","google","organic","Returning Visitor","desktop",3,6,3,4,3,2
"1004",201210,2012,10,"/contacto/","(direct)","(none)","New Visitor","tablet",0,2,0,16,1,1
"1005",201210,2012,10,"/demandas-empresas-telecomunicaciones-telecos/","linkedin.com","referral","New Visitor","desktop",0,2,1,0,1,1
"1006",201210,2012,10,"/dos-tarjetas-sim-un-movil-revolucion-por-llegar/","google","organic","New Visitor","desktop",1,2,1,1,1,1
"1007",201210,2012,10,"/etiquetas/comunicacion/","google","organic","New Visitor","desktop",1,2,1,3,1,1
"1008",201210,2012,10,"/patentes-tambien-aplican-musica/","google","organic","New Visitor","desktop",5,14,5,141,5,5
"1009",201210,2012,10,"/teoria-juegos-explica-viralidad-redes-sociales/","google","organic","New Visitor","desktop",1,2,1,1,1,1
"1010",201211,2012,11,"/","(direct)","(none)","New Visitor","desktop",5,10,5,22,5,5
"1011",201211,2012,11,"/","linkedin.com","referral","New Visitor","desktop",1,6,0,381,1,1
"1012",201211,2012,11,"/","linkedin.com","referral","New Visitor","tablet",1,2,0,37,1,1
"1013",201211,2012,11,"/acerca-de/","linkedin.com","referral","New Visitor","desktop",0,2,0,21,1,1
"1014",201211,2012,11,"/aplicaciones-programas-gratuito-todas-necesidades-lista-software-libre/","google","organic","New Visitor","desktop",1,2,1,0,1,1
"1015",201211,2012,11,"/archivo/derecho/","linkedin.com","referral","New Visitor","desktop",0,2,0,46,1,1
"1016",201211,2012,11,"/archivo/economia/","google","organic","New Visitor","desktop",1,2,1,2,1,1
"1017",201211,2012,11,"/archivo/economia/","linkedin.com","referral","New Visitor","desktop",0,2,0,45,1,1
"1018",201211,2012,11,"/archivo/economia/crisis/","linkedin.com","referral","New Visitor","desktop",0,2,0,3,1,1
"1019",201211,2012,11,"/archivo/economia/empresa/","linkedin.com","referral","New Visitor","desktop",0,2,0,5,1,1
"1020",201211,2012,11,"/archivo/economia/teoria/","linkedin.com","referral","New Visitor","desktop",0,2,0,6,1,1
"1021",201211,2012,11,"/archivo/internet/","linkedin.com","referral","New Visitor","desktop",0,2,0,33,1,1
"1022",201211,2012,11,"/archivo/otros/","linkedin.com","referral","New Visitor","desktop",0,2,0,948,1,1
"1023",201211,2012,11,"/como-crear-una-plantilla-php-desde-cero/","google","organic","New Visitor","desktop",27,64,27,1166,27,27
"1024",201211,2012,11,"/como-crear-una-plantilla-php-desde-cero/","google","organic","Returning Visitor","desktop",1,2,1,3,1,1
"1025",201211,2012,11,"/como-crear-una-plantilla-php-desde-cero/","google.com.mx","referral","New Visitor","desktop",1,2,1,1,1,1
"1026",201211,2012,11,"/contacto/","linkedin.com","referral","New Visitor","desktop",0,2,1,0,1,1
"1027",201211,2012,11,"/contacto/","linkedin.com","referral","New Visitor","tablet",0,2,1,0,1,1
"1028",201211,2012,11,"/etiquetas/social-media/","google","organic","New Visitor","desktop",1,2,1,82,1,1
"1029",201211,2012,11,"/etiquetas/software/","google","organic","New Visitor","desktop",1,2,1,1,1,1
"1030",201211,2012,11,"/ibarra-cree-que-el-uso-de-software-libre-evitaria-la-congelacion-de-pensiones/","linkedin.com","referral","New Visitor","desktop",0,2,0,19,1,1
"1031",201211,2012,11,"/iconos-gratuitos-para-tu-sitio-web/","linkedin.com","referral","New Visitor","desktop",0,2,0,59,1,1
"1032",201211,2012,11,"/los-90-mejores-social-media-plugins-para-wordpress/","facebook.com","referral","New Visitor","desktop",1,2,1,0,1,1
"1033",201212,2012,12,"/","(direct)","(none)","New Visitor","desktop",2,4,2,49,2,2
"1034",201212,2012,12,"/","linkedin.com","referral","New Visitor","desktop",1,4,0,29,1,1
"1035",201212,2012,12,"/archivo/internet/programacion/","google","organic","New Visitor","desktop",0,2,0,10,1,1
"1036",201212,2012,12,"/como-crear-una-plantilla-php-desde-cero/","google","organic","New Visitor","desktop",11,26,11,140,11,11
"1037",201212,2012,12,"/dos-tarjetas-sim-un-movil-revolucion-por-llegar/","bing","organic","New Visitor","desktop",1,2,1,0,1,1
"1038",201212,2012,12,"/page/2/","linkedin.com","referral","New Visitor","desktop",0,2,0,31,1,1
"1039",201212,2012,12,"/patentes-tambien-aplican-musica/","google","organic","New Visitor","mobile",1,1,1,0,1,1
"1040",201212,2012,12,"/patentes-tambien-aplican-musica/","google","organic","Returning Visitor","mobile",1,1,1,0,1,1
"1041",201212,2012,12,"/teoria-juegos-explica-viralidad-redes-sociales/","google","organic","New Visitor","desktop",1,2,1,0,1,1
"1042",201212,2012,12,"/teoria-juegos-explica-viralidad-redes-sociales/","linkedin.com","referral","New Visitor","desktop",0,2,1,0,1,1
"1043",201301,2013,1,"/","(direct)","(none)","New Visitor","desktop",1,2,1,0,1,1
"1044",201301,2013,1,"/","caucana.com","referral","New Visitor","desktop",20,20,20,0,20,20
"1045",201301,2013,1,"/","linkedin.com","referral","New Visitor","desktop",1,6,1,95,1,1
"1046",201301,2013,1,"/","www.goo.gl/Qv87f","referral","Returning Visitor","desktop",2,2,2,0,2,2
"1047",201301,2013,1,"/404.html","google","organic","New Visitor","desktop",0,1,0,0,1,1
"1048",201301,2013,1,"/acerca-de/","linkedin.com","referral","New Visitor","desktop",0,4,0,23,1,1
"1049",201301,2013,1,"/aplicaciones-programas-gratuito-todas-necesidades-lista-software-libre/","google","cpc","New Visitor","desktop",1,2,1,3,1,1
"1050",201301,2013,1,"/archivo/internet/programacion/","google","organic","New Visitor","desktop",0,2,0,55,1,1
"1051",201301,2013,1,"/como-crear-una-plantilla-php-desde-cero/","(direct)","(none)","New Visitor","desktop",1,2,1,5,1,1
"1052",201301,2013,1,"/como-crear-una-plantilla-php-desde-cero/","google","organic","New Visitor","desktop",29,68,29,706,29,29
"1053",201301,2013,1,"/como-crear-una-plantilla-php-desde-cero/single.php","google","organic","New Visitor","desktop",0,1,0,3,1,1
"1054",201301,2013,1,"/comunidad/","linkedin.com","referral","New Visitor","desktop",0,2,0,10,1,1
"1055",201301,2013,1,"/contacto/","linkedin.com","referral","New Visitor","desktop",0,4,0,10,1,1
"1056",201301,2013,1,"/etiquetas/redes-sociales/","google","organic","New Visitor","desktop",1,2,1,1,1,1
